Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100110600;243508;Zhengzhou Hualian Guangzhou Hotel;HQ;North Erqi Road 95 Jinshui.;District Zhengzhou Henan;CGO;Zhengzhou;;450000;CN;8,63717E+12;8,63717E+12;-1;34.762.848;11.366.672;SABRE_GDS
100126038;255046;Hanting Hotel East Dongfeng Street;HQ;No 8418 East Dongfeng Street;;WEF;Weifang;;261041;CN;8,60537E+12;;2;36.713;119.118;SABRE_GDS
100151186;277842;Tailong Business Hotel - Panzhihua;HQ;No10 Bingcaogang Street.;Panzhihua City Sichuan;PZI;Panzhihua;;617000;CN;8,60812E+12;;-1;265.925;101.736;SABRE_GDS
100128906;257119;Hanting Hotel Jiazhou;HQ;No81 Songpai Road;;CKG;Chongqing;;401147;CN;8,62368E+11;8,62368E+11;-1;29.588;106.51;SABRE_GDS
100118874;249626;Hong Ye Hotel - Ordos;HQ;Hangjin North Road 6.;;DSN;Ordos;;017000;CN;8,64778E+11;8,64778E+11;-1;39.818.112;109.999.612;SABRE_GDS
100139534;265317;Huaqiao International Hotel;HQ;No32 34 Middle Wenyou Road.;Gaoyou Yangzhou China;YTY;gaoyou;;225600;CN;8,65148E+12;8,65148E+12;-1;32.787.869;119.447.876;SABRE_GDS
100108266;241564;Wuxi Home Inn -taihu Commercial Street;HQ;Hubin Street 442.;;WUX;Wuxi;;214000;CN;8,65107E+12;8,65107E+12;-1;31.533.214;120.274.233;SABRE_GDS
100152714;279121;Jiujiang Futai 118 Hotel Yanshui Pavilion;HQ;No1jiaotong Road.;;JIU;Jiujiang;;332001;CN;8,67929E+11;8,67929E+11;-1;29.725.105;115.984.247;SABRE_GDS
100152066;278591;Oriental Bailin Hotel - Nanchang;HQ;469 Hongcheng Road Xihu.;District Xichang 0;KHN;Nanchang;;330002;CN;8,67919E+12;8,60792E+13;-1;28.655.338;115.893.289;SABRE_GDS
100135004;261837;Shanghai Yifeng Business Hotel;HQ;No646 Daduhe Road Putuo.;Dsictrict Shanghai 0;SHA;Shanghai;;200062;CN;8,62153E+12;8,62153E+12;-1;31.228.903;121.396.085;SABRE_GDS
100106306;240069;Yonghe Hotel - Shanghai;HQ;Gu Dai Rd 85.;;SHA;Shanghai;;201102;CN;8,62134E+11;8,62134E+11;-1;31.145.767;121.406.623;SABRE_GDS
100128072;256544;Hanting Hotel Hong Qiao;HQ;No37 333 Nong Jiayi Road.;;SHA;Shanghai;;201803;CN;8,62169E+11;8,62169E+11;-1;31.265.229;121.347.663;SABRE_GDS
100111617;342733;Yo Tong Regency;HQ;13th Floor 197 Section 4 Of;East Zhongxiao Road Zhongxiao;TSA;Taipei;;;CN;86008862-27735177;8608862-27735177;3;35.000.074;104.999.927;SABRE_GDS
100128866;257094;Changzhou Seasons Hotel;HQ;60 Lefang Zhongyi Street.;Chunqiu Yancheng Tourist Area;CZX;Changzhou;;213159;CN;8,65199E+12;8,65199E+12;-1;31.700.175;119.934.954;SABRE_GDS
100064489;331928;Lan Wan Yuan Hotel- Beihai;HQ;Yumin Village West Of Weizhou;Island New Wharf Yinhai;BHY;weizhoudao;;536004;CN;8,61388E+12;8,61388E+12;-1;35.000.074;104.999.927;SABRE_GDS
100127612;256182;Hanting Hotel Middle Of Daqing Road;HQ;150 Middle Of Daqing Road.;;YNZ;Yancheng;;224001;CN;8,65159E+12;8,65159E+12;-1;3.336.965;120.134.189;SABRE_GDS
100148290;275099;Home Inn Bus Station - Weihai;HQ;Qingdao Middle Road 159.;;WEH;Shandong;;264205;CN;8,66316E+11;8,66316E+11;-1;37.420.263;122.151.537;SABRE_GDS
100515248;338415;Guangda Hotel;HQ;No103 Beihu Road;;CAN;Qingyuan;;;CN;8,67637E+11;8,67637E+11;-1;24.785.222;11.237.613;SABRE_GDS
100152718;279123;New Century Hotel - Suijiang;HQ;New Century Trade Plaza.;Suijiang 0;YBP;Zhaotong;;657700;CN;8,68708E+11;8,68708E+11;-1;28.591.003;103.950.662;SABRE_GDS
100147760;274279;Chongqing Wanxiang Hotel;HQ;Biyun Street Xinvshan Town.;Wulong County;JIQ;WulongxianZhongqings;;408506;CN;8,62388E+11;8,62388E+11;-1;29.424.838;107.770.576;SABRE_GDS
100128754;257029;Xiaoxiang Hotel - Beijing;HQ;Beiwei Road 42.;;BJS;Beijing;;100050;CN;8,61083E+11;8,61083E+11;-1;39.883.516;116.392.539;SABRE_GDS
100119018;249712;Shanghai Pod Inn - Renmin Square;HQ;41 Xizhang Middle Road 725.;Lane Huangpu District;SHA;Shanghai;;200003;CN;8,62161E+11;8,62161E+11;-1;31.238.756;12.147.171;SABRE_GDS
100139144;265041;Jiangsu Plaza - Beijing;HQ;Ding Andingmen Wai Street 88;;BJS;Beijing;;100011;CN;8,61064E+11;8,61064E+11;4;39.957;116.41;SABRE_GDS
100117004;248356;Baiyun Hotel - Tianjin;HQ;No12 Fada Street Nanhai Road.;Development Zone Binhai;TSN;Tianjin;;300457;CN;8,62266E+11;8,62266E+11;-1;39.105;117.274;SABRE_GDS
100138814;264817;Jinhu Hotel - Sanming;HQ;77 Huaicheng Road Taining.;County Sanming 0;WUS;Fujian;;354400;CN;8,65988E+11;8,65988E+11;-1;26.903.096;117.172.064;SABRE_GDS
100134368;261320;Jiangnan Hotel - Manzhouli;HQ;Haiguan Road 8.;;NZH;Manzhouli;;021400;CN;8,64703E+11;8,64703E+11;-1;495.942;117.444;SABRE_GDS
100089199;367549;Leida Hotel;HQ;Huanghua International Airport;Changsha County Changsha;CSX;Changsha;;410137;CN;8,61512E+12;8,61512E+12;-1;2.823.492;113.188.319;SABRE_GDS
100105656;239392;Serengeti Hotel - Haikou;HQ;No52 Haixiu Avenue Haikou 0.;;HAK;Haikou;;570206;CN;8,68987E+12;8,68987E+12;-1;2.002.092;110.329.288;SABRE_GDS
100130420;258279;Hanting Hotel Xiaoxigou;HQ;263 Suzhou West.;;URC;Urumqi;;830000;CN;8,69914E+11;8,69914E+11;-1;43.854;87.564;SABRE_GDS
100153878;280281;Taiyuan Diyue International Hotel;HQ;11 Niuzhan West Lane Shuangta.;West Street;TYN;Taiyuan;;030000;CN;8,63515E+11;8,63515E+11;-1;37.847.396;112.560.715;SABRE_GDS
100137544;263815;She And He Apartment Railway Station Zunyu;HQ;Along Thehuitai Respect.;Apartment Apartment Building;HKG;Shenzhen;;518001;CN;8,67552E+12;8,67552E+12;-1;22.533.884;114.121.234;SABRE_GDS
100150988;277670;Home Inn Hubin Middle Avenue - Dezhou;HQ;Hubin Middle Road 1060.;;TNA;Shandong;;253000;CN;8,60535E+12;8,60534E+12;-1;37.462.621;116.309.498;SABRE_GDS
100129434;257465;Home Inn Nanning Dongge Road;HQ;No27 Dongge Road Nanning.;Guangxi Province 0;NNG;Nanning;;530022;CN;8,60772E+12;8,60772E+12;-1;22.817.206;108.336.223;SABRE_GDS
100146668;272519;Hanting Hotel Renmin Zhong Road;HQ;No451 Ziyuan Road;;CSX;Changsha;;410007;CN;8,67318E+12;8,67318E+12;2;28.184;112.994;SABRE_GDS
100115954;247538;Canaan International Hotel - Xi'an;HQ;East Avenue 132.;;SIA;Xian;;710001;CN;8,62987E+11;8,62987E+11;-1;34.258.317;108.964.531;SABRE_GDS
100133098;260305;Hanting Hotel Yang Jia Ping Walk Street;HQ;No53 Qianjin Yang Jia Ping.;;CKG;Chongqing;;400050;CN;8,62368E+11;8,62368E+11;-1;29.507;106.512;SABRE_GDS
100115658;247326;Hanting Hotel Guangrui Road Branch;HQ;No1188 Guangrui Road.;;WUX;Wuxi;;214016;CN;8,65108E+12;8,65108E+12;-1;31.598.833;120.323.515;SABRE_GDS
100100247;341205;The Tang Hotel Hainan Mount Qixian;HQ;8 Wenquan Road Wenquan Lu;Qixian Mountain National;SYX;baoting;;572300;CN;8,60899E+13;8,68988E+12;-1;1.863.905;10.970.259;SABRE_GDS
100313392;342904;Jenmei Hotel;HQ;No10 Jinzhou Street;;TSA;Taipei;;;CN;86008862-25215205;8608862-25215205;-1;2.506.027;12.152.375;SABRE_GDS
100146000;271551;Hanting Hotel Yuelu;HQ;No29 Lushan Road;;CSX;Changsha;;410000;CN;8,67319E+12;8,67319E+12;-1;28.194;112.951;SABRE_GDS
100149684;276504;Yipin Jingnan Hotel - Wuxi;HQ;Taibo Avenue 0.;;WUX;Wuxi;;214112;CN;8,65109E+12;8,65109E+12;-1;31.540.321;120.447.578;SABRE_GDS
100182162;343589;The Longstay Hotel;HQ;6f 67 South Xining Road Xining;Nan Lu;TSA;Taipei;;;CN;86008862-23898528;8,68862E+13;-1;35.000.074;104.999.927;SABRE_GDS
100094764;231362;Yuejia Yibao Hotel - Xiamen;HQ;Hubin South Road 328.;;XMN;Xiamen;;361009;CN;8,65926E+11;8,65926E+11;-1;24.474.142;118.116.027;SABRE_GDS
100118878;249629;Home Inn Zhonghuan Plaza - Qiqihar;HQ;Yongan Avenue 128.;;NDG;Qiqihar;;161005;CN;8,60453E+12;8,60452E+12;-1;47.342.523;123.950.843;SABRE_GDS
100132408;259781;Hanting Hotel Lujiazui South Pudong Road Branch;HQ;No30 Lane1466 South Pudong Roa;;SHA;Shanghai;;200122;CN;8,6215E+11;;2;31.222;121.517;SABRE_GDS
100145194;270856;Jiahu International Hotel Zhaoqing;HQ;Huangtang West Road 0.;;GZS;Zhaoqing;;526000;CN;8,67582E+11;8,67582E+11;-1;23.058.005;112.449.231;SABRE_GDS
100129690;257672;Hanting Hotel Railway Station;HQ;No17 Jianguo Avenue.;;BJS;Langfang;;065000;CN;8,60316E+12;8,60316E+12;-1;39.516.831;116.699.811;SABRE_GDS
100109954;243046;Century Haoting Hotel - Dongguan;HQ;Shatian Town 0.;;SZX;Dongguan;;523999;CN;8,6077E+13;8,6077E+13;-1;22.909.118;113.613.227;SABRE_GDS
100450962;338627;Jinjiang Inn;HQ;No373 391 Xinhua North Road;;JJN;Quanzhou;;;CN;8,65952E+12;8,65952E+12;02.May;24.918.535;118.583.414;SABRE_GDS
100147214;273280;Beaty Pond Hotel - Tengchong;HQ;Qingshui Xiang.;;TCZ;Tengchong;;679100;CN;8,68756E+11;8,68756E+11;-1;24.946.907;9.843.589;SABRE_GDS
100115626;247296;Wuhan Home Inn - Tianmendun Road;HQ;Tianmendun Road 5.;;WUH;Wuhan;;430015;CN;8,62786E+11;8,62786E+11;-1;30.605;114.275;SABRE_GDS
100106356;240099;Hanting Hotel Hongkou Football Stadium;HQ;Xijiangwan Road 420;;SHA;Shanghai;;200083;CN;8,62136E+11;8,62166E+11;-1;31.272;121.479;SABRE_GDS
100149458;276268;Zaoyuan Hotel - Yan'an;HQ;Zaoyuan Road Middle Section.;Baota District Yan'an 0;ENY;Shaanxi;;716000;CN;8,69118E+11;8,60912E+12;-1;36.621.239;109.439.777;SABRE_GDS
100151032;277709;Qing Yuan Bai Lan De Jin Lin Hotel;HQ;No 68 Qingxin Avenue Qingxin.;County Qingyuan China;CAN;Qingyuan;;511500;CN;8,67635E+11;8,67635E+11;03.May;23.722.791;113.001.959;SABRE_GDS
100112044;244617;Ligong International Hotel - Shaoguan;HQ;Hougong Duqinggang 0.;;CAN;Shaoguan;;512721;CN;8,67516E+11;8,67516E+11;-1;247.381;11.328.984;SABRE_GDS
100106750;240402;West Side Prince Hotel - Guilin;HQ;Century Avenue Xicheng Distri.;;KWL;Guilin;;541100;CN;8,60774E+12;;-1;25.247.044;110.204.447;SABRE_GDS
100129376;257428;Fuzhou Home Inn - Railway Station Hualin Road;HQ;No 261 Hualin Road Jin'an.;District Fuzhou China;FOC;Fuzhou;;350013;CN;8,65918E+12;8,65918E+12;-1;2.610.839;119.317.048;SABRE_GDS
100135208;261968;Hanting Hotel Huang He Road;HQ;No9 Huang He Road.;;CGO;Zhengzhou;;450003;CN;8,63717E+12;;-1;34.774.674;113.685.473;SABRE_GDS
100129202;257306;Anhui Huangshan Hotel - Hefei;HQ;111 Changjiang Zhong Lu Hefei.;Anhui Province 0;HFE;Hefei;;230001;CN;8,60552E+13;8,60552E+13;-1;31.861.597;117.291.849;SABRE_GDS
100132610;259941;Haining Holiday International Hotel - Jiaxing;HQ;No98 Gongren Road Haining City.;Zhejiang Province 0;HGH;Haining;;314400;CN;8,65739E+12;8,65739E+12;-1;304.924;120.644;SABRE_GDS
100147664;274163;Haimen Kailai Hotel;HQ;926 Jiefang Middle Road.;Nantong926 0;NTG;Nantong;;226100;CN;8,65138E+12;8,65138E+12;-1;31.893.225;121.169.787;SABRE_GDS
100135516;262208;Home Inn Wuhan Jianshe Avenue Qingnian Road;HQ;Jianshe Avenue 470.;;WUH;Wuhan;;430020;CN;8,60278E+13;8,60278E+12;-1;30.591.694;114.259.861;SABRE_GDS
100105528;239242;Beijing Yun Ze Resort;HQ;Shidu Park.;;NAY;Beijing;;102409;CN;8,61061E+11;8,61061E+11;-1;39.629.325;115.661.076;SABRE_GDS
100134312;261277;Xueyuan Hotel Fushun Road - Qingdao;HQ;No20 Fushun Road Sifang.;District;TAO;Qingdao;;266071;CN;8,65329E+12;8,65329E+12;-1;36.099.771;120.364.221;SABRE_GDS
100148294;275103;Guanzhong Hotel;HQ;No215 Changanzhong Road Yanta.;Disrrict 0;SIA;Xian;;710061;CN;8,6299E+11;8,6299E+11;-1;34.227.872;108.947.178;SABRE_GDS
100139722;265457;Tianji Hotel - Anqing;HQ;128 Nanyuan Binhe Avenue....;Antang Town Yuexi County...;AQG;Anhui;;246600;CN;8,65562E+11;8,60556E+12;-1;30.846.854;116.372.122;SABRE_GDS
100151508;278101;Chongqing Sai Teng Hotel;HQ;No470 Songshizhi Road Yubei.;District;CKG;Chongqing;;401147;CN;8,60237E+12;;-1;2.959.791;1.065.024;SABRE_GDS
100059596;192848;Sac Hotel;HQ;Lingbei Street 1.;;SHE;Shenyang;;110034;CN;8,62487E+11;8,62487E+11;-1;41.867.283;12.343.124;SABRE_GDS
100105264;239036;Home Inn Beijing Zhaogongkou Hotel;HQ;10 6 Huishixinyuan Zhaogongkou.;Fengtai District 0;BJS;Beijing;;100075;CN;8,61067E+11;8,60107E+12;-1;39.847.623;116.413.772;SABRE_GDS
100059638;192925;Home Inn Guangzhou Sanyuanli;HQ;No2yishou Road Baiyun District.;;FUO;Guangzhou;;510403;CN;8,62036E+11;8,62036E+11;-1;23.171.455;113.251.236;SABRE_GDS
100128762;257034;Beifang Langyue Hotel Beijing Qingnian Lake;HQ;No19 Qingnianhu South Street.;;BJS;Beijing;;100010;CN;8,61084E+11;8,61084E+11;-1;39.953.972;11.639.932;SABRE_GDS
100118802;249582;Lishunde Hotel - Tianjin;HQ;No 32taierzhuang Road Heping.;District Tianjin China;TSN;Tianjin;;300040;CN;8,62223E+11;8,62223E+11;-1;39.105;117.274;SABRE_GDS
100116049;339547;Efc Wonderland Boutique Apartment;HQ;Xiang Wang Street Wan Chuang;Internation T1 1717;HGH;Hangzhou;;311100;CN;8,65719E+12;8,65719E+12;3;30.248.963;120.205.234;SABRE_GDS
100107178;240733;Chengdu Garden Hotel Chang Chun Chang Chunyuan Conference Center;HQ;1st Section Changshun Road.;Shuangliu County Chengdu 0;CTU;Chengdu;;610200;CN;8,62886E+11;8,62886E+11;-1;30.569.993;103.935.717;SABRE_GDS
100093183;335131;Hanting Hotel Fortune Plaza;HQ;No254 Suixi Road;;HFE;Hefei;;230001;CN;8,65517E+12;8,65517E+12;-1;31.879.412;117.268.317;SABRE_GDS
100137930;264137;Longsheng Spa Vacation Centre - Guilin;HQ;Longsheng County Guilin....;Angxi Province 0;KWL;longsheng;;541709;CN;8,60774E+12;8,60774E+12;-1;25.891.915;110.212.286;SABRE_GDS
100111824;244466;Eastern Xiangsi Lin Resort - Zhuhai;HQ;No1 Tianxiang Road Wailingding.;Insel Dangan Town;HKG;Zhuhai;;519008;CN;8,67569E+11;8,67569E+11;-1;22.099.467;114.042.044;SABRE_GDS
100106238;240004;Home Inn Jiaotong University Xinhua Road - Shanghai;HQ;Dingxi Road 711.;;SHA;Shanghai;;200052;CN;8,62162E+12;8,62162E+12;-1;31.207.121;121.423.784;SABRE_GDS
100134470;261414;Liancheng Hotel;HQ;Zhongshan Road 56.;;LCX;Liancheng;;366200;CN;8,65975E+11;8,65975E+11;4;257.117;116.759;SABRE_GDS
100132880;260148;Jiulongxia Resort - Anji;HQ;Daxi Village.;;HGH;Anji;;313302;CN;8,65725E+11;8,65725E+11;-1;30.449.446;119.615.194;SABRE_GDS
100152036;278567;Azeroth Hotel - Lijiang;HQ;Third Courtyard Yuhe Corridor.;Lijiang Old Town Yunnan China;LJG;Lijiang;;674100;CN;8,68885E+11;8,68885E+11;-1;26.876.789;100.233.572;SABRE_GDS
100151928;278481;Grace Garden Hotel;HQ;No8 Huancheng Middle Road.;Qingxin Qingyuan Guangdong 0;CAN;Qingyuan;;511800;CN;8,67636E+11;8,67636E+11;-1;23.739.665;1.129.955;SABRE_GDS
100113862;245959;Pengshan Fuyi Hotel - Meishan;HQ;South Section Of Pengzhu.;Avenue;CTU;Meishan;;620800;CN;8,62838E+11;8,62838E+11;-1;30.178.568;103.866.022;SABRE_GDS
100110432;243389;Home Inn Shijiazhuang Southern China South Street;HQ;Zhonghua South Avenue 0.;;SJW;Shijiazhuang;;050000;CN;8,60312E+14;;-1;38.012.639;114.476.884;SABRE_GDS
100111530;244270;Jin Zhou Hotel - Quanzhou;HQ;Quanxiu Road 615.;;JJN;Quanzhou;;362000;CN;8,65952E+12;8,65952E+12;-1;24.892.913;118.596.006;SABRE_GDS
100139872;265640;Youzi Resort - Nanjing;HQ;No6 Huanshan Road Gaochun.;Nanjing;NKG;Nanjing;;210000;CN;8,62557E+11;8,62557E+11;-1;31.346.728;119.016.475;SABRE_GDS
100380484;380996;Palm Spring Hotel;HQ;No220 222 Qiao Guang Road;;ZUH;Zhuhai;;519000;CN;8,67566E+11;8,67566E+11;5;2.222.101;1.135.477;SABRE_GDS
100111938;244541;Yuda Hotel;HQ;81 North Shilong Road Nanhai .;;GZS;Foshan;;528252;CN;8,60758E+13;;-1;23.051.732;11.318.605;SABRE_GDS
100107628;241050;Ke Er Hotel - Guangzhou;HQ;Jiangnan West Road 118;;FUO;Guangzhou;;510240;CN;8,62084E+11;8,62084E+11;-1;23.093;113.267;SABRE_GDS
100146612;272442;Century Haoting Hotel;HQ;1089 Yiyang Avenue Yiyang.;0;CGD;Yiyang;;413000;CN;8,67373E+11;8,67373E+11;-1;28.565.216;112.363.134;SABRE_GDS
100133111;360656;Chengdu Bandao Hotel;HQ;No 76 Dacisi Road Jinjiang;District Chengdu China;CTU;Chengdu;;610016;CN;8,62887E+11;8,62887E+11;-1;30.676.555;104.061.278;SABRE_GDS
100106340;240089;Hanting Hotel Shibei Industrial Park;HQ;Wenshui Road 273.;;SHA;Shanghai;;200072;CN;8,62157E+11;8,62157E+11;3;3.129.104;121.440.558;SABRE_GDS
100151120;277780;Taoyuan Lijing Hotel - Enshi;HQ;223 Wuyang Avenue Enshi 0.;;ENH;Enshi;;445000;CN;8,67188E+11;8,67188E+11;-1;30.279.679;109.493.924;SABRE_GDS
100034245;353461;7 Days Inn;HQ;No 77 Zhengyang Road Xiufeng;District Guilin China;KWL;Guilin;;;CN;8,67733E+11;8,67733E+11;-1;35.926.118;11.381.701;SABRE_GDS
100146032;271575;Hanting Hotel Wuxi Railway Station South Square;HQ;No60 North Hanchang Street;;WUX;Wuxi;;214005;CN;8,65108E+12;8,65108E+12;2;31.584;120.305;SABRE_GDS
100119274;249885;Xiamen Home Inn - Tongan Bus Station;HQ;299 Chengnan Street Tong'an.;District Xiamen299;XMN;Xiamen;;361100;CN;8,65927E+11;8,65927E+11;-1;24.720.394;118.147.594;SABRE_GDS
100142836;268750;Hua Sheng Hotel - Emeishan;HQ;Foguang South Road 0.;;CTU;Emeishan;;614200;CN;8,68336E+11;8,68336E+11;-1;29.590.919;103.497.045;SABRE_GDS
101085262;379741;Hanting Jiuyang Furniture;HQ;No3 Middle Nanba Road;;SHE;Shenyang;;110023;CN;8,62425E+11;8,62425E+11;-1;41.789.584;123.362.635;SABRE_GDS
100128636;256956;Home Inn Xiaoxitian - Beijing;HQ;Wenhui Guo Xie Jie 6.;;BJS;Beijing;;100082;CN;8,60106E+12;;-1;39.952.789;116.371.476;SABRE_GDS
100101276;235517;Sunflower Residence;HQ;No 1 St Shixia North;;SZX;Shenzhen;;518048;CN;8,67553E+12;8,67553E+12;4;22.528;114.052;SABRE_GDS
100142660;268526;Starway Hotel Jinqiao;HQ;No2200 Jingao Road.;;PVG;Shanghai;;201206;CN;8,62161E+11;8,62161E+11;2;31.262.051;121.606.097;SABRE_GDS
100146114;271662;Jingdu International Hotel;HQ;31 1 Chahuayuan Road Qingxiu.;District Nanning;NNG;Nanning;;530022;CN;8,67712E+11;8,67712E+11;-1;2.282.551;108.363.296;SABRE_GDS
100116386;247868;Daji Resort And Spa Village - Nanjing;HQ;Tangquan Town Pukou District .;;NKG;Nanjing;;211802;CN;8,60256E+12;;-1;32.075.133;11.849.251;SABRE_GDS
100148778;275599;Baolilai Century Hotel - Putian;HQ;The Intersection Of Xinhan.;Street And Zhuopo Road;FOC;Putian;;351111;CN;8,65947E+11;8,60595E+12;-1;25.462.804;119.117.009;SABRE_GDS
100118659;342541;Atour Hotel Pudong Airport Shanghai;HQ;No8 Lane 551 Shixin Road;Zhuqiao Town;PVG;Shanghai;;200000;CN;8,62168E+11;8,62168E+11;4;31.225.344;121.488.892;SABRE_GDS
100007595;340188;Hanting Hotel Shangyu Shunjiang Rd;HQ;No 359 The East Shunjiang;Road;HGH;Shaoxing;;312399;CN;8,65758E+12;8,65758E+12;-1;29.999.243;120.576.854;SABRE_GDS
100139768;265524;Yijiahe Hotel - Baishan;HQ;No170 Huijiang Street.;;NBS;Jilin;;134300;CN;8,64393E+11;8,64393E+11;-1;41.938.528;126.421.636;SABRE_GDS
100144918;270681;Jiujiang Futai 118 Hotel Rainbow;HQ;Changhong Avenue 70.;;JIU;Jiujiang;;332000;CN;8,67929E+11;8,67929E+11;-1;29.702.858;116.000.073;SABRE_GDS
100133740;260834;Meng Jiang Hotel - Wenzhou;HQ;Mengjiang Building Sun Road 0;;WNZ;yongjia;;325012;CN;8,65777E+12;8,65777E+12;-1;28.036;120.655;SABRE_GDS
100143080;269048;Lanxi Hotel - Beijing;HQ;Yuhui South Road 1.;;BJS;Beijing;;100029;CN;8,61085E+11;8,61085E+11;-1;39.934;116.405;SABRE_GDS
100133856;260919;The Arctic Ocean Hotel - Yangquan;HQ;North Street Yangquan Shanxi P.;;TYN;Yangquan;;454000;CN;8,60353E+12;;-1;37.866.283;113.573.704;SABRE_GDS
101080972;341756;U Service Apartment Foshan Lecong Lucky City;HQ;Section C Tianyou City Nob270;Lecong Avenue East;FUO;Foshan;;528315;CN;8,60757E+13;8,67573E+12;-1;23.024.769;113.114.634;SABRE_GDS
100152372;278842;Lianchu Happiness Hotel - Shanghai;HQ;2250 Changzhong Road Zhabei.;District Shanghai 0;SHA;Shanghai;;200443;CN;8,62157E+11;8,62157E+11;-1;3.130.557;121.446;SABRE_GDS
100078539;348146;Huitong Business Hotel;HQ;Huangshayan Section Of Liyin;Road;TYN;yangquan;;045000;CN;8,60353E+12;8,63532E+11;-1;37.856.161;113.575.481;SABRE_GDS
100135012;261840;Huanghai Hotel - Qingdao;HQ;Yanan 1 Road 75.;;TAO;Qingdao;;266003;CN;8,65328E+12;8,65328E+12;3;360.608;120.342.806;SABRE_GDS
100147936;274448;Hanting Hotel South Qianyuan Road;HQ;38 South Qianyuan Road.;;TXN;Huangshan;;254000;CN;8,65592E+11;8,65593E+11;-1;29.714.252;118.326.938;SABRE_GDS
100149340;276159;Motel 168 Jiefang Road - Yizheng;HQ;Jiangsu Province Yizheng City.;Daqing Roda 200;YTY;Yizheng Yangzhou;;211400;CN;8,60515E+13;;-1;32.270.074;119.177.316;SABRE_GDS
100150502;277281;Eton Hotel Luocun Villiage - Foshan;HQ;No171lecheng Second Roadluocun.;Street;GZS;Foshan;;528226;CN;8,67578E+12;8,60758E+13;-1;23.070.478;113.102.403;SABRE_GDS
100118728;249540;Home Inn Cultural Road - Weifang;HQ;Intersection Of Dongfeng East.;;WEF;Shandong;;261000;CN;8,60536E+12;;-1;36.714.832;119.139.958;SABRE_GDS
100241300;354978;Hanting Hotel Changchun Exhibition Center;HQ;No 2109dongnanhu Avenue;;CGQ;Changchun;;130033;CN;8,64318E+12;8,64318E+12;2;43.851.993;125.386.249;SABRE_GDS
100105716;239450;Sea View Hot Spring Grand Hotel - Haikou;HQ;Guanhai Road 100.;;HAK;Haikou;;572000;CN;8,68983E+12;8,68983E+12;-1;20.037.217;110.309.316;SABRE_GDS
100147910;274421;Yuhuagong Hotel;HQ;Yuhua Palace Scenic Area.;Tongzhou Shanxi;XIY;tongchuan;;727000;CN;8,69198E+11;8,69198E+11;-1;35.333.201;108.918.655;SABRE_GDS
100105186;238973;Hanting Hotel Shuangjing;HQ;No48 Veast Third Ring Road.;;BJS;Beijing;;100022;CN;8,61068E+11;8,61068E+11;-1;39.889.816;11.646.203;SABRE_GDS
100152938;279350;Jiaotong Hotel - Turpan;HQ;No 230 Laocheng West Road.;Turpan Turpan China;TLQ;Turpan;;838000;CN;8,69958E+11;8,69958E+11;-1;42.942.836;89.179.072;SABRE_GDS
100148610;275452;Home Inn Shantou Chenghai Chenghua Road;HQ;Chenhua Road.;;SWA;Cantou;;515899;CN;8,67549E+12;8,67549E+12;-1;23.456.578;116.759.181;SABRE_GDS
100109024;242264;Haitian Xiang Hotel - Qingdao;HQ;No 6 Liangjiang Road Liuting.;;TAO;Qingdao;;266108;CN;8,65329E+12;8,65329E+12;-1;36.276.051;12.039.339;SABRE_GDS
100138682;264729;Manhattankinlen Hotel - Shishi;HQ;133 Zhenxing Road Shishi 0.;;IQN;Shishi;;362700;CN;8,65959E+12;8,65959E+12;03.May;24.735.957;118.624.422;SABRE_GDS
100140206;265893;Weihai Bluesky Hotel - Weihai;HQ;Huanhai Road 1.;;WEH;Weihai;;264200;CN;8,66315E+11;8,66315E+11;-1;37.517.483;122.143.929;SABRE_GDS
100091955;342810;Shanshui Hotel Longquanyi Branch;HQ;No18 South Hangtian Road;;CTU;Chengdu;;610199;CN;8,62869E+11;8,62869E+11;03.May;30.546.753;104.252.042;SABRE_GDS
100135216;261972;Hanting Hotel Zhenbian Road;HQ;Zheng Bian Road.;;CGO;Zhengzhou;;450003;CN;8,63719E+12;8,63719E+12;-1;34.740.173;113.718.127;SABRE_GDS
100135262;262004;Home Inn Changqing Road - Xiamen;HQ;180 Changqing Road Xiamen.;Fujian Province 0;XMN;Xiamen;;361000;CN;8,65926E+11;8,65926E+11;-1;2.449.125;11.812.821;SABRE_GDS
100096141;375349;Huacheng Hotel North Building;HQ;No2 Beijiaocheng Road Yuexiu;District;FUO;Guangzhou;;510000;CN;8,62062E+11;8,62084E+11;-1;23.130.004;113.259.001;SABRE_GDS
100152768;279173;Yiwu Mingjia Boutique Hotel;HQ;Building 11 Yinhai 1st Area.;Gongren North Road Yiwu;YIW;Yiwu;;321000;CN;8,65799E+12;8,65799E+12;-1;29.343.379;120.107.635;SABRE_GDS
100110342;243321;Hanting Express Railway Station Square - Harbin;HQ;No182haiguan Streetnangang.;District;HRB;Harbin;;150001;CN;8,64515E+12;8,64515E+12;2;4.575.947;12.663.221;SABRE_GDS
100130986;258726;Guanfang Hotel Qidian - Lijiang;HQ;Shangri-la Road 0.;;LJG;Lijiang;;674100;CN;860888518888860007;8,60889E+12;-1;26.875.822;100.222.515;SABRE_GDS
